RptNo,RptName,StatCourseNo,StatCourseName,DataDate,PlaceNo,PlaceName,PeriodNo,PeriodName,Complex1,ComplexName,Complex2,Complex2Name,Complex3,Complex3Name,Complex4,Complex4Name,Complex5,Complex5Name,DeriveNo,DeriveExplain,FValue,SValue,RptDeptNo,RptDeptName,CreateTime,ModifyTime
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,28,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,31,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,13,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,35,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,5,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,18,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,1,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,15,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,18,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,40,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,18,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,44,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,7,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,12,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,20,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,58,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,6,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,23,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,1,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,18,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,4,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,5,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,3,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,14,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,8,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,21,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,4,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,13,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,28,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,65,,387040000E,教育局,2016/12/16 上午 09:33:33,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,3,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,18,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,5,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,10,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,28,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,96,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,11,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,19,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,12,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,20,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,12,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,46,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,8,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,39,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,5,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,12,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,19,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,230010000101,國立,9900100002,女,0,,0,,0,,0,,19,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,230010000102,市立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,230010000102,市立,9900100002,女,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,2300100002,私立,9900100001,男,0,,0,,0,,0,,4,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,2300100002,私立,9900100002,女,0,,0,,0,,0,,17,,387040000E,教育局,2016/12/16 上午 09:33:34,
10430-01-02-2,臺中市高級中等學校校數及教職員數─按行政區別分,1043001a103,高級中等學校校數及教職員數─按行政區別分-職員數(單位:人),2015/8/1 上午 12:00:00,010000066000290,臺中市和平區,S,學年,230010000101,國立,9900100001,男,0,,0,,0,,0,,0,,387040000E,教育局,2016/12/16 上午 09:33:34,
